ido_word,esperanto_word,in_current_dict,in_wiktionary
Mixuro,Miksaĵo,False,no
Mizantropeso,Mizantropeco,False,no
Mizerikordio,Pardono,False,no
Mnemosine,Mnemozino,False,no
Moai,Moai,False,no
Modena,Modeno,False,no
Modiliono,Kantilevro,False,no
Modulo,Modulo,False,no
Moiri,Mojroj,False,no
Mokasino,Mokaseno,False,no
Molao,Molao,False,no
Moldo,Ŝimo,False,no
Moldova,Moldavio,False,no
Molinaseca,Molinaseca,False,no
Molise,Moliso,False,no
Mombasa,Mombasa,False,no
Momblona,Momblona,False,no
Monarko,Reganto,False,no
Mondo-expozo,Internacia ekspozicio,False,no
Mondomilito,Mondmilito,False,no
Monesterio,Monesterio,False,no
Monismo,Monismo,False,no
Monoklo,Monoklo,False,no
Monolito,Monolito,False,no
Monopoli,Monopoli,False,no
Monorelo,Unurela fervojo,False,no
Monoteismo,Monoteismo,False,no
Monrovia,Monrovio,False,no
Monsinioro,Monsinjoro,False,no
Montana,Montano,False,no
Montekarlo,Montekarlo,False,no
Montenegro,Montenegro,False,no
Monteriggioni,Monteriggioni,False,no
Montevideo,Montevideo,False,no
Monza,Monza,False,no
Moraleso,Moralo,False,no
Moravia,Moravio,False,no
Morelia,Morelia,False,no
Morelo,Morkelo,False,no
Morelos,Morelos,False,no
Moreno,Moreno,False,no
Morfeus,Morfeo,False,no
Morfogenezo,Morfogenezo,False,no
Morfologio,Morfologio,False,no
Mormonismo,Mormonismo,False,no
Moroni,Moronio,False,no
Morse-kodexo,Morsa kodo,False,no
Morso,Mordaĵo,False,no
Mortigisto,Ekzekutisto,False,no
Morto,Morto,False,no
Mortopuniso,Mortpuno,False,no
Moshchena,Moŝĉena,False,no
Moshe,Moseo,False,no
Moskardino,Avela muskardeno,False,no
Moskorato,Ondatro,False,no
Moskva,Moskvo,False,no
Moskva-kremlin,Moskva Kremlo,False,no
Mostar,Mostar,False,no
Motacilo,Motaciloj,False,no
Moteto,Moteto,False,no
Mowgli,Moŭgli,False,no
Muammar al-Qaddafi,Muamar Kadafi,False,no
Mucilajo,Mucilago,False,no
Muelerio,Grenmuelejo,False,no
Mueleyo,Muelejo,False,no
Mufti,Muftio,False,no
Mujtahido,Muĝtahid,False,no
Mulhouse,Mulhouse,False,no
Multipliko,Multipliko,False,no
Muluro,Modluro,False,no
Mumbai,Mumbajo,False,no
Mundeze,Mundeze,False,no
Municiono,Municio,False,no
Muntenia,Muntenio,False,no
Murcia,Murcio,False,no
Musako,Musako,False,no
Mushokaptanto,Muŝkaptulo,False,no
Muskado,Muskato,False,no
Muslo,Mitulo,False,no
Musokaptilo,Muskaptilo,False,no
Mustelido,Musteledoj,False,no
Mutaco,Mutacio,False,no
Muzi,Muzoj,False,no
Muzik-bando,Muzikgrupo,False,no
Myanmar,Birmo,False,no
Myelino,Mjelino,False,no
N'Djamena,Nĝameno,False,no
Nabeto,Kolzo,False,no
Nacho,Nachos,False,no
Nacionaligo,Ŝtatigo,False,no
Nacionalismo,Naciismo,False,no
Nadiro,Nadiro,False,no
Nagano,Nagano,False,no
Nagasaki,Nagasako,False,no
Nagoya,Nagojo,False,no
Nairobi,Najrobio,False,no
Nanoteknologio,Nanoteknologio,False,no
Napoli,Napolo,False,no
Nara,Nara,False,no
Narbonne,Narbonne,False,no
Narkisos,Narciso,False,no
Narros,Narros,False,no
Narva,Narvo,False,no
Narvalo,Narvalo,False,no
Naskodio,Naskiĝtago,False,no
Naso,Naso,False,no
Natado,Naĝado,False,no
Naturalismo,Naturalismo,False,no
Nautilo,Naŭtilo,False,no
Nauzeo,Vomemo,False,no
Navaleno,Navaleno,False,no
Navara,Navaro,False,no
Navassa,Navasa Insulo,False,no
Navigado,Navigado,False,no
Navoklosho,Ŝipsonorilo,False,no
Nayado,Najado,False,no
Naziismo,Naziismo,False,no
Ne-binara genro,Neduuma genro,False,no
Ne-guvernerial organizuro,Ne-registara organizaĵo,False,no
Ne-profitema organizuro,Neprofitcela organizaĵo,False,no
Nebraska,Nebrasko,False,no
Nebulo,Nebulo,False,no
Neciklopedio,Neciklopedio,False,no
Nederlandan-India,Nederlanda Hindio,False,no
Nefideleso,Malfidelo,False,no
Nefidi,Nifaiidoj,False,no
Nefrologio,Nefrologio,False,no
Negociado,Traktado,False,no
Nekropolo,Nekropolo,False,no
Nellore,Nellore,False,no
Nemesis,Nemezo,False,no
Neodimio,Neodimo,False,no
Neolitiko,Neolitiko,False,no
Neoplatonismo,Novplatonismo,False,no
Neoptolemos,Neoptolemo,False,no
Nepas,Nepas,False,no
Neptunio,Neptunio,False,no
Nereidi,Nereidinoj,False,no
Nereus,Nereo,False,no
Nero,Nerono,False,no
Nerva,Nerva,False,no
Nervaro,Nerva sistemo,False,no
Neurocienco,Neŭroscienco,False,no
Neuroleptiko,Neŭrolepto,False,no
Neutrino,Neŭtrino,False,no
Nevada,Nevado,False,no
Nevrologio,Neŭrologio,False,no
Nevuso,Nevuso,False,no
Neymar,Neymar,False,no
Nice,Nico,False,no
Nicho,Niĉo,False,no
Nicole,Nicole Hohloch,False,no
Nielo,Nielo,False,no
Nihonio,Nihonio,False,no
Nikosia,Nikozio,False,no
Nilo,Nilo,False,no
Nintendo,Nintendo,False,no
Nipelo,Niplo,False,no
Nirvana,Nirvana,False,no
Nitra,Nitro,False,no
Nitro-ciklo,Nitrogena ciklo,False,no
Niue,Niuo,False,no
Nivo,Neĝo,False,no
Nivo-homo,Neĝhomo,False,no
Nobel-premio,Nobel-premio,False,no
Nobeleso,Nobelaro,False,no
Nobelio,Nobelio,False,no
Noemi,Noemi,False,no
Noktovazo,Noktovazo,False,no
Nombrosistemo,Nombrosistemo,False,no
Nomospaco,Nomspaco,False,no
Nonthaburi,Nonthaburi,False,no
Nopalo,Opuntio,False,no
Nord-Afrika,Nord-Afriko,False,no
Nord-Irlandana konflikto,Nordirlanda konflikto,False,no
Nord-Karelia,Norda Karelio,False,no
Nord-Korea,Nord-Koreio,False,no
Nordia,Nordio,False,no
Nordrheno-Vestfalia,Nordrejn-Vestfalio,False,no
Norio,Norio,False,no
Normandia,Normandio,False,no
Norni,Nornoj,False,no
Nostoko,Nostoko,False,no
Nostradamus,Nostradamus,False,no
Noto,Muziknoto,False,no
Nottinghamshire,Nottinghamshire,False,no
Noumea,Numeo,False,no
Nov-yaro,Novjaro,False,no
Nova-Delhi,Nov-Delhio,False,no
Nova-Guinea,Nov-Gvineo,False,no
Nova-Hampshire,Nov-Hampŝiro,False,no
Nova-Kaledonia,Nov-Kaledonio,False,no
Nova-Mexikia,Nov-Meksiko,False,no
Nova-Suedia,Nova Svedio,False,no
Novalis,Novalis,False,no
Noviercas,Noviercas,False,no
Novlinguo,Novparolo,False,no
Nukleik-acido,Nukleata acido,False,no
Nuku'alofa,Nukualofo,False,no
Numeralo,Nombrovorto,False,no
Numidia,Numidio,False,no
Numulario,Monerfolia lizimaĥio,False,no
Numulito,Numulito,False,no
Nuncio,Apostola nuncio,False,no
Nutrivo-banko,Manĝaĵa banko,False,no
Oaxaca,Oaxaca,False,no
Obelisko,Obelisko,False,no
Objektivismo,Objektivismo,False,no
Obolo,Obolo,False,no
Obstetriko,Obstetriko,False,no
Obus-kanono,Haŭbizo,False,no
Oceloto,Oceloto,False,no
Ocidisto,Sikario,False,no
Ocilado,Oscilado,False,no
Ocitania,Okcitanio,False,no
Odalisko,Odalisko,False,no
Odense,Odense,False,no
Odesa,Odeso,False,no
Odio,Malamo,False,no
Odiseus,Odiseo,False,no
Odisha,Odiŝo,False,no
Odo,Odo,False,no
Oencia,Oencia,False,no
Oficeyo,Oficejo,False,no
Ofikleido,Ofikleido,False,no
Oftalmologio,Okulkuracado,False,no
Ogivo,Ogivo,False,no
Oguzi,Oguzoj,False,no
Ohio,Ohio,False,no
Oiapoque,Oiapoque,False,no
Oileus,Ojleo,False,no
Oinomaos,Enomao,False,no
Okapio,Okapio,False,no
Okarino,Okarino,False,no
Okeanidi,Oceanidino,False,no
Oklahoma,Oklahomo,False,no
Okrzeja,Okrzeja,False,no
Oktogono,Oklatero,False,no
Oleolampo,Olelampo,False,no
Olimpani,Olimpanoj,False,no
Olimpia,Olimpio,False,no
Olinda,Olinda,False,no
Olingo,Olingo,False,no
Olivoleo,Oliv-oleo,False,no
Omnivoro,Ĉiomanĝanto,False,no
Oncala,Oncala,False,no
Ondego,Cunamo,False,no
Ondolongeso,Ondolongo,False,no
Onixo,Onikso,False,no
Onkologio,Onkologio,False,no
Ontario,Ontario,False,no
Ontologio,Ontologio,False,no
Onzonilla,Onzonilla,False,no
Oocito,Oocito,False,no
Oogenezo,Oogenezo,False,no
Oosporo,Oosporo,False,no
Opava,Opava,False,no
OpenAI,OpenAI,False,no
Opiniono,Opinio,False,no
Opiumatri,Opioido,False,no
Opoczno,Opoczno,False,no
Opole,Opole,False,no
Oratorio,Oratorio,False,no
Ordinato,Ordinato,False,no
Ordo,Ordinacio,False,no
Oreadi,Oreadoj,False,no
Orelgrebo,Orelgrebo,False,no
Oreliono,Mumpso,False,no
Orfeus,Orfeo,False,no
Orfismo,Orfeismo,False,no
Organizuro,Organizaĵo,False,no
Orientalistiko,Orientalistiko,False,no
Origamio,Origamio,False,no
Origano,Vera origano,False,no
Orikalko,Oriĥalko,False,no
Orikteropo,Orikteropo,False,no
Orjato,Hordetrinkaĵo,False,no
Orko,Granda orcino,False,no
Ornitorinko,Ornitorinko,False,no
Orografio,Orografio,False,no
Oromo-linguo,Oroma lingvo,False,no
Orsha,Orŝa,False,no
Ortilo,Ortilo,False,no
Ortodoxismo,Ortodoksa kristanismo,False,no
Ortolano,Hortulano,False,no
Ortoptero,Ortopteroj,False,no
Ortros,Ortro,False,no
Osaka,Osako,False,no
Oseti,Osetoj,False,no
Osho,Oŝo,False,no
Osiris,Oziriso,False,no
Osmio,Osmio,False,no
Ostensorio,Monstranco,False,no
Osteologio,Ostologio,False,no
Osteyo,Ostejo,False,no
Osto-korno,Ramuro,False,no
Ostracismo,Ostracismo,False,no
Ostrava,Ostrava,False,no
Ostrogoti,Ostrogotoj,False,no
Ostrokaptero,Hematopo,False,no
Otario,Marleono,False,no
Otolito,Otolito,False,no
Ottawa,Otavo,False,no
Ourinhos,Ourinhos,False,no
Ovalo,Ovalo,False,no
Oviedo,Oviedo,False,no
Oxfordshire,Oxfordshire,False,no
Oxikoko,Vakcinio,False,no
Oximoro,Oksimoro,False,no
Ozo,Monosaĥarido,False,no
Pabianice,Pabianice,False,no
Pacaraima,Pacaraima,False,no
Pacifismo,Pacismo,False,no
Padova,Padovo,False,no
Paella,Paelo,False,no
Paganeso,Paganismo,False,no
Pagayo,Pagajo,False,no
Pakxe,Pakse,False,no
Paleografio,Paleografio,False,no
Paleolitiko,Paleolitiko,False,no
Paleozoiko,Paleozoiko,False,no
Paleozoologio,Paleozoologio,False,no
Palermo,Palermo,False,no
Palimpsesto,Palimpsesto,False,no
Palinodio,Palinodio,False,no
Palisarodomo,Palafito,False,no
Paliso-radiko,Pivotradiko,False,no
Palmiero,Arekacoj,False,no
Palmyra,Palmira,False,no
Pamplona,Pamplono,False,no
Pando,Granda pando,False,no
Pandora,Pandora,False,no
Pangolino,Maniso,False,no
Panio,Zontuko,False,no
Panislamismo,Tutislamismo,False,no
Pankraco,Pankraco,False,no
Panonia,Panonio,False,no
Pansexualeso,Ĉiuseksemo,False,no
Pantalon-kalzo,Kruringo,False,no
Panteismo,Panteismo,False,no
Panteono,Panteono,False,no
Pantero,Panteroj,False,no
Papayo,Papajo,False,no
Papeete,Papeeto,False,no
Paper-klovo,Desegnonajlo,False,no
Papiamento,Papiamento,False,no
Paplo-revuo,Pulpa magazino,False,no
Paplo-Romano,Pulp Fiction,False,no
Papulo,Papulo,False,no
Para-hufajo,Parhufuloj,False,no
Paraboloido,Paraboloido,False,no
Paradigmo,Paradigmo,False,no
Paradiz-ucelo,Paradizeedoj,False,no
Parafilio,Parafilio,False,no
Parafulmino,Fulmoŝirmilo,False,no
Paralelepipedo,Paralelepipedo,False,no
Paramaribo,Paramaribo,False,no
Parapeto,Parapeto,False,no
Parati,Paraty,False,no
Paraziteso,Parazitismo,False,no
Pardubice,Pardubice,False,no
Parenkimo,Parenkimo,False,no
Parenteso,Parenceco,False,no
Paris-kanono,Pariz-kanono,False,no
Parma,Parmo,False,no
Parmigianino,Parmigianino,False,no
Parodio,Parodio,False,no
Parolado,Parolo,False,no
Paronimo,Paronimo,False,no
Parseko,Parseko,False,no
Parteno,Partenono,False,no
Parteno-skulturi,Elginaj Marmoroj,False,no
Partenogenezo,Partenogenezo,False,no
Partenopayos,Partenopeo,False,no
Particiono,Partituro,False,no
Partitivo,Partitivo,False,no
Parturo,Nasko,False,no
Paruo,Paruedoj,False,no
Pasamano,Manrelo,False,no
Pasero,Pasero,False,no
Pashto-linguo,Paŝtuna lingvo,False,no
Pasifae,Pazifao,False,no
Paskoleporo,Paska leporo,False,no
Pasterno,Pasterno,False,no
Pasteuriso,Pasteŭrizado,False,no
Pastilo,Pastelo,False,no
Pastinako,Pastinako,False,no
Pateno,Pateno,False,no
Patibulo,Eŝafodo,False,no
Patino,Patino,False,no
Patras,Patraso,False,no
Patriarko,Patriarko,False,no
Patrico,Patricio,False,no
Patroklos,Patroklo,False,no
Patronomo,Patronomo,False,no
Pavano,Pavano,False,no
Pavia,Pavio,False,no
Pavoro,Timo,False,no
Ped-frapo,Piedbato,False,no
Pederasteso,Pederastio,False,no
Pediatrio,Pediatrio,False,no
Pedunklo,Pedunklo,False,no
Peiritus,Piritoo,False,no
Pekorino,Pekorino,False,no
Pelagro,Pelagro,False,no
Pelargonio,Pelargonio,False,no
Pelasgi,Pelasgoj,False,no
Pelayo,Don Pelayo,False,no
Pelerino,Pelerino,False,no
Peleus,Peleo,False,no
Pelias,Pelio,False,no
Pelotas,Pelotas,False,no
Peltasto,Peltasto,False,no
Penati,Penatoj,False,no
Penda,Penda,False,no
Pendentivo,Pendentivo,False,no
Penelope,Penelopo,False,no
Peneyos,Peneo,False,no
Pensiono,Pensio,False,no
Pentaedro,Kvinedro,False,no
Pentagono,Kvinlatero,False,no
Pentagramo,Pentagramo,False,no
Pentametro,Pentametro,False,no
Pentatlo,Pentatlono,False,no
Pentekosto,Pentekosto,False,no
Pentesileya,Pentesileo,False,no
Penza,Penza,False,no
Perestroika,Perestrojko,False,no
Perifrazo,Perifrazo,False,no
Perihelio,Perihelio,False,no
Perimetro,Perimetro,False,no
Perineo,Perineo,False,no
Peristilo,Peristilo,False,no
Perkalo,Perkalo,False,no
Permian-epoko,Permio,False,no
Permuto,Permutaĵo,False,no
Pernambuco,Pernambuko,False,no
Peroneo,Fibulo,False,no
Peronismo,Peronismo,False,no
Peroxidazo,Peroksidazo,False,no
Persefone,Persefono,False,no
Perseus,Perseo,False,no
Persi,Persoj,False,no
Persikario,Persicaria maculosa,False,no
Personiguro,Personigo,False,no
Personserchilo,Televokilo,False,no
Perucho,Onda papago,False,no
Perugia,Peruĝo,False,no
Pervinko,Eta vinko,False,no
Peshawar,Peŝavaro,False,no
Peskado,Fiŝkaptado,False,no
Peta,Peta,False,no
Petrelo,Petrelo,False,no
Petroepoko,Ŝtonepoko,False,no
Petrologio,Petrologio,False,no
Petunio,Petunio,False,no
Pezo,Pezo,False,no
Pichismo,Piĉismo,False,no
Pietismo,Pietismo,False,no
Pik-filo,Pikdrato,False,no
Piketo,Pikedo,False,no
Pikt-arto,Pentrarto,False,no
Pikt-linguo,Pikta lingvo,False,no
Pilgrimo,Pilgrimado,False,no
Pilono,Pilono,False,no
Pilorio,Punpilorio,False,no
Pilos,Piloso,False,no
Pimpinelo,Pimpinelo,False,no
Pinastro,Arbara pino,False,no
Pindamonhangaba,Pindamonhangaba,False,no
Pindaros,Pindaro,False,no
Pinealo,Pineala glando,False,no
Pinio,Pinio,False,no
Pintado,Numidedoj,False,no
Pinyin-sistemo,Pinjino,False,no
Pipeto,Pipeto,False,no
Pipito,Pipioj,False,no
Piracicaba,Piracicaba,False,no
Pirateso,Piratado,False,no
Pireus,Pireo,False,no
Piriko,Piriko,False,no
Pirna,Pirna,False,no
Pirogalo,Pirogajlolo,False,no
Pirolo,Baltimora iktero,False,no
Piroso,Pirozo,False,no
Pirrha,Pirro,False,no
Pirrhus,Pirho,False,no
Pistacho,Pistakujo,False,no
Pistoia,Pistojo,False,no
Pitio,Pitia,False,no
Pixelo,Rastrumero,False,no
Pixinguinha,Pixinguinha,False,no
Placebo,Placebo,False,no
Plako-dinamiko,Platotektoniko,False,no
Planajo,Ebenaĵo,False,no
Planimetrio,Planimetrio,False,no
Planko-sketado,Rultabulado,False,no
Planktono,Planktono,False,no
Plantacerio,Plantejo,False,no
Plantago,Kuirbanano,False,no
Plastido,Plastido,False,no
Plastik-arto,Plastiko,False,no
Plastiko,Plasto,False,no
Plastilino,Modlopasto,False,no
Plautus,Plaŭto,False,no
Plebeyo,Plebo,False,no
Plebicito,Referendumo,False,no
Pleistoceno,Pleistoceno,False,no
Plesiosauro,Pleziosaŭro,False,no
Pleyadi,Plejadoj,False,no
Plinto,Plinto,False,no
Plioceno,Plioceno,False,no
Ploido,Ploido,False,no
Plugilo,Plugilo,False,no
Plunjosaltado,Plonĝado,False,no
Plur-sistemeso,Plursistema,False,no
Plutarchos,Plutarĥo,False,no
Plutokratio,Plutokratio,False,no
Plutonio,Plutonio,False,no
Plutono,Plutono,False,no
Pluv-arko,Ĉielarko,False,no
Pluveto,Pluveto,False,no
Pluviometro,Pluvmezurilo,False,no
Pluvo-quanto,Precipitaĵo,False,no
Pluvoforesto,Pluvarbaro,False,no
Pocahontas,Pokahontas,False,no
Podgorica,Podgorico,False,no
Podlakia,Podlaĥio,False,no
Podolia,Podolio,False,no
Poetiko,Poetiko,False,no
Pogromo,Pogromo,False,no
Pokero,Pokero,False,no
Polareso,Poluseco,False,no
Polemos,Polemo,False,no
Polesia,Polesio,False,no
Polibios,Polibio,False,no
Policistaro,Policisto,False,no
Poliedro,Pluredro,False,no
Polifemos,Polifemo,False,no
Polifonio,Polifonio,False,no
Polimatio,Multfakulo,False,no
Polimero,Polimero,False,no
Polimnia,Polimnio,False,no
Polinezia,Polinezio,False,no
Polinomio,Polinomo,False,no
Poliomielito,Poliomjelito,False,no
Polipo,Polipo,False,no
Polisakarido,Polisaĥarido,False,no
Polisemio,Polisemio,False,no
Politeismo,Politeismo,False,no
Polona-Ukrainana milito,Pola-ukraina milito,False,no
Poloni,Poloj,False,no
Poloo,Poloo,False,no
Pomerania,Pomerio,False,no
Pompelmuso,Pampelmuso,False,no
Pompeyi,Pompejo,False,no
Pompono,Pompono,False,no
Ponferrada,Ponferado,False,no
Poniatowa,Poniatowa,False,no
Pontevedra,Pontevedro,False,no
Pontifiko,Pontifiko,False,no
Pop-kulturo,Popola kulturo,False,no
Pop-muziko,Pop-muziko,False,no
Poplito,Poplito,False,no
Populismo,Popolismo,False,no
Porcelano,Porcelano,False,no
Porfirino,Porfirino,False,no
Porfiro,Porfiro,False,no
Porsche,Porsche,False,no
Port-Louis,Portluiso,False,no
Portaveino,Portala vejno,False,no
Porto-Novo,Porto-Novo,False,no
Porto-Riko,Porto-Riko,False,no
Portulako,Legoma portulako,False,no
Porvoo,Porvoo,False,no
Pos-modernismo,Postmodernismo,False,no
Posedo,Posedo,False,no
Posh-komputero,Poŝkomputilo,False,no
Posh-telefonilo,Poŝtelefono,False,no
Postarto,Poŝtarto,False,no
Posterno,Poterno,False,no
Postigo,Vazistaso,False,no
Postkodexo,Poŝtkodo,False,no
Postpoziciono,Postpozicio,False,no
Potaso,Kalia karbonato,False,no
Potenciometro,Potenciometro,False,no
Pozalmuro,Pozalmuro,False,no
Pozitivismo,Pozitivismo,False,no
Pozolano,Pucolano,False,no
Pragmatiko,Pragmataj Sankcioj,False,no
Pragmatismo,Pragmatismo,False,no
Praha,Prago,False,no
Praha-skolo,Praga lingvoskolo,False,no
Praia,Prajo,False,no
Prazeodimio,Prazeodimo,False,no
Preceptoro,Preceptoro,False,no
Precesiono,Precesio,False,no
Predato,Predado,False,no
Prediko,Prediko,False,no
Prehistorio,Prahistorio,False,no
Prepuco,Penisa prepucio,False,no
Prerogativo,Prerogativo,False,no
Presbiterismo,Presbiterianismo,False,no
Pretoria,Pretorio,False,no
Pretoro,Pretoro,False,no
Prezento,Prezenco,False,no
Priamos,Priamo,False,no
Primato,Primaso,False,no
Princ-elektero,Princo-elektisto,False,no
Princio,Princlando,False,no
Prioro,Prioro,False,no
Prishtina,Priŝtino,False,no
Privateso,Privateco,False,no
Probableso,Probablo,False,no
Procedil-komandaro,Komandaro,False,no
Procedilo,Procesoro,False,no
Produktadomoyeni,Produktadrimedoj,False,no
Produto,Produto,False,no
Profund-falsajo,Profund-falsaĵo,False,no
Programifisto,Programisto,False,no
Programifo-linguo,Programlingvo,False,no
Projektilo,Pafaĵo,False,no
Prokonsulo,Prokonsulo,False,no
Prokuratoro,Akuzisto,False,no
Proletariaro,Proleto,False,no
Prometeus,Prometeo,False,no
Prometio,Prometio,False,no
Pronunco,Prononco,False,no
Propagado,Propagando,False,no
Prosektoro,Prosektoro,False,no
Protagonisto,Ĉefrolulo,False,no
Protaktinio,Protaktinio,False,no
Protamino,Protamino,False,no
Protektismo,Protektismo,False,no
Protektorato,Protektorato,False,no
Protezo,Protezo,False,no
Protono,Protono,False,no
Protozoo,Protozoo,False,no
Prunelo,Prunelo,False,no
Prurito,Jukado,False,no
Psikoanalizo,Psikoanalizo,False,no
Psikolinguistiko,Psikolingvistiko,False,no
Psikopatio,Psikopatio,False,no
Psikoso,Psikozo,False,no
Psilocibino,Psilocibino,False,no
Publicano,Publikano,False,no
Pudoro,Pudoro,False,no
Pugno-hakilo,Bifaco,False,no
Pulchinelo,Pulĉinelo,False,no
Pulco,Pulo,False,no
Pulikario,Pulikario,False,no
Pulvero-konspiro,Pulva konspiro,False,no
Pumpilo,Pumpilo,False,no
Pune,Puneo,False,no
Punk-muziko,Punko,False,no
Puntizo,Interpunkcio,False,no
Pureo,Pureo,False,no
Purgatorio,Purgatorio,False,no
Putoro,Putoro,False,no
Qamishli,Al-Kamiŝli,False,no
Qantas,Qantas,False,no
QR-kodexo,Rapidresponda kodo,False,no
Quadrigo,Kvadrigo,False,no
Quadriko,Kvadriko,False,no
Quadrilatero,Kvarlatero,False,no
Quadrilo,Kvadrilo,False,no
Quantumo,Kvantumo,False,no
Quarter-elitigo,Burĝigo,False,no
Quartermastro,Kvartirmastro,False,no
Quasaro,Kvazaro,False,no
Quatreno,Kvarverso,False,no
Quechua-linguo,Keĉua lingvaro,False,no
Quekto,Kvekto,False,no
Questionado,Pridemandado,False,no
Questoro,Kvestoro,False,no
Quetta,Kveto,False,no
Quik-komunikilo,Tujmesaĝilo,False,no
Quilayo,Kilajoarbo,False,no
Quintalo,Kvintalo,False,no
Quinto,Kvinto,False,no
Quito,Kito,False,no
Racion-epoko,Klerismo,False,no
Radiado,Radiado,False,no
Radio-dramato,Radiodramo,False,no
Radio-retaro,Movtelefonio,False,no
Radioaktiveso,Radioaktiveco,False,no
Radiologio,Radiologio,False,no
Radiometro,Radiometro,False,no
Rado,Rodo,False,no
Radomsko,Radomsko,False,no
Radono,Radono,False,no
Raguto,Raguo,False,no
Rakito,Rakito,False,no
Ralo,Akvoralo,False,no
Ramala,Ramalaho,False,no
Ramno,Ramno,False,no
Ranunkulo,Ranunkolo,False,no
Rapiero,Rapiro,False,no
Rapsodo,Rapsodo,False,no
Rapt-ucelo,Rabobirdo,False,no
Rapto,Rabo,False,no
Rasismo,Rasismo,False,no
Raspo-pano,Paneroj,False,no
Ratifiko,Ratifo,False,no
Raumismo,Raŭmismo,False,no
Ravelino,Ravelino,False,no
Ravenna,Raveno,False,no
Ravinego,Kanjono,False,no
Rawalpindi,Rawalpindi,False,no
Recuerda,Recuerda,False,no
Red-Armeo,Ruĝa Armeo,False,no
Redesko,Ruĝenŝoviĝo,False,no
Redpektoro,Ruĝgorĝulo,False,no
Refero,Referenco,False,no
Referosistemo,Referenckadro,False,no
Refraktoro,Refraktoro,False,no
Reggae,Regeo,False,no
Registragilo,Licencplato,False,no
Regulademo,Homeostato,False,no
Rejio,Reĝlando,False,no
Rektifikilo,Rektifilo,False,no
Rekurso,Rikuro,False,no
Religio-militeral ordeno,Kavalira ordeno,False,no
Rello,Rello,False,no
Remado,Remado,False,no
Remilo,Remilo,False,no
Remorso,Pento,False,no
Remparo,Remparo,False,no
Remulado,Remolado,False,no
Renieblas,Renieblas,False,no
Renio,Renio,False,no
Rentgen-radio,Ikso-radioj,False,no
Rentgenio,Rentgenio,False,no
Repugneso,Naŭzo,False,no
Responsiveso,Respondeco,False,no
Retablo,Retablo,False,no
Retino,Retino,False,no
Reto-Latinida linguaro,Retolatina lingvaro,False,no
Retokarto,Retkarto,False,no
Retoloko,Retejo,False,no
Retopagino,Retpaĝo,False,no
Retro-akronimo,Retroakronimo,False,no
Retroago,Fermitcikla regilo,False,no
Retrokonciliebleso,Retrokongruo,False,no
Retroviruso,SsRNA retroidoviruso,False,no
Reumatologio,Reŭmatologio,False,no
Revo,Sonĝo,False,no
Reyero,Reyero,False,no
Rezervajo,Naturrezervejo,False,no
Reznos,Reznos,False,no
Rezonado,Rezono,False,no
Rheno,Rejno,False,no
Ribatejo,Ribatejo,False,no
Riboflavino,Riboflavino,False,no
Richeso,Riĉo,False,no
Rido,Rido,False,no
Riello,Riello,False,no
Rigaro,Rigilaro,False,no
Rigideso,Rigideco,False,no
Rihanna,Rihanna,False,no
Rijeka,Rijeko,False,no
Rikonquesto,Reconquista,False,no
Rinoplastiko,Rinoplastio,False,no
Ritornelo,Ritornelo,False,no
Rituaro,Rito,False,no
Riverolito,Fluejo,False,no
Rivne,Rivno,False,no
Rizoido,Rizoido,False,no
Rizomo,Rizomo,False,no
Robinho,Robinho,False,no
Robinio,Robinio,False,no
Robotiko,Robotiko,False,no
Rocheto,Surpliseto,False,no
Rodero,Ronĝuloj,False,no
Rodesia,Rodezio,False,no
Rodio,Rodio,False,no
Rollamienta,Rollamienta,False,no
Rolls-Royce,Rolls-Royce,False,no
Romansh-linguo,Romanĉa lingvo,False,no
Romantikismo,Romantikismo,False,no
Romboedro,Romboedro,False,no
Romi,Ciganoj,False,no
Rond-ireyo,Trafikocirklo,False,no
Rondelo,Rondelo,False,no
Rondonia,Rondonio,False,no
Ronto,Ronto,False,no
Roraima,Rorajmo,False,no
Rosetta-Stono,Rozeta ŝtono,False,no
Roskilde,Roskilde,False,no
Rosmarino,Oficina rosmareno,False,no
Rosmaro,Rosmaro,False,no
Rostilo,Rostostango,False,no
Rotifero,Rotiferoj,False,no
Rotondo,Rotondo,False,no
Rotorua,Rotorua,False,no
Rouge,Rouge,False,no
Rovro,Tigfrukta kverko,False,no
Rozlauro,Oleandro,False,no
Rubidio,Rubidio,False,no
Rul-domo,Ruldomo,False,no
Runo-skribajo,Runaj alfabetoj,False,no
Rupto,Rompo,False,no
Ruse,Ruse,False,no
Rusko,Pika rusko,False,no
Ruslana,Ruslana,False,no
Rutenio,Rutenio,False,no
Ruterfordio,Ruterfordio,False,no
Rutuli,Rutuloj,False,no
Ruzo,Truko,False,no
Ryki,Ryki,False,no
Sabero,Sabero,False,no
Safi,Safi,False,no
Saga,Sagao,False,no
Saguto,Saguo,False,no
Saint-Nazaire,Saint-Nazaire,False,no
Saint-Tropez,Saint-Tropez,False,no
Sajeso,Saĝo,False,no
Sakristo,Sakristiano,False,no
Salduero,Salduero,False,no
Saleso,Saleco,False,no
Salicino,Salikino,False,no
Salikario,Salikario,False,no
Salino,Salejo,False,no
Salmoneus,Salmoneo,False,no
Salolo,Fenila salikato,False,no
Salsa,Salso,False,no
